Name;Address;Rating;Number of Reviews;Place ID;Type;Latitude;Longitude
Pet chacur;Avenida Bassano Del Grappa, 181 - Jardim Vila Carrao, São Paulo;N/A;N/A;ChIJCTD_ZB9pzpQRiJrKURukHvY;pet_store;-23.6125981;-46.4566561
Pet Shop Meninão;Rua Manuel Veloso da Costa, 88 - Jardim Vila Carrao, São Paulo;5;1;ChIJi13iXLxozpQRAWGUmZb_d3s;pet_store;-23.6125279;-46.4550825
Banho e Tosa Limpo Cheiroso;Rua das Estrelas, 123b - Cidade Satelite Santa Barbara, São Paulo;4;5;ChIJW7fgRr1ozpQRh_Dwr1BJGgs;pet_store;-23.6113606;-46.45750479999999
Casa de Ração Bicho Mimado;Rua Pedro Medeiros, 306 - Jardim Vila Carrao, São Paulo;4.8;5;ChIJn7Y2CRhpzpQR-fCNaXWR-UI;pet_store;-23.6125897;-46.45122670000001
RAPIDOG;Rua Galáxia, 220 - Cidade Satelite Santa Barbara, São Paulo;5;59;ChIJGUPFsxUrAUoReSTuW6tqvAA;pet_store;-23.6099147;-46.457652
LLulu Pet Banho E Tosa;Avenida Gonçalves da Costa, 34 - Jardim Vila Carrao, São Paulo;3.7;3;ChIJDX2DdLtozpQRXHMaHSiOIhw;pet_store;-23.61076150000001;-46.4526829
CASA DAS RAÇÕES;Rua Madureira Calheiros, 18 - Jardim Vila Carrao, São Paulo;N/A;N/A;ChIJafIkE7tozpQRJw0xkdd3Dzw;pet_store;-23.6103508;-46.4524729
Casa de Ração Canto forte;Travessa Águia Dourada, 10 - Jardim da Conquista, São Paulo;4.9;25;ChIJWWiBrKRozpQRhbW-bOSkDP8;pet_store;-23.6089406;-46.4534116
FELIX PET SHOP;Travessa Sonho Por Sonho, 241 - Jardim da Conquista, São Paulo;5;3;ChIJb-GVylBpzpQRRp2KZpTPkhI;pet_store;-23.61028319999999;-46.449032
Pet Pitty Panda;Rua das Estrelas, 72 - Cidade Satelite Santa Barbara, São Paulo;4.9;35;ChIJqa6S5-tpzpQRvwh5FyRLP-w;pet_store;-23.606973;-46.4577114
SÓ PET - Banho e Tosa;Rua Tritão, 149 - Cidade Satelite Santa Barbara, São Paulo;5;36;ChIJgcqVaGtpzpQRlSA-hZYOv8o;pet_store;-23.6078069;-46.4631114
CGP Arranhadores;Rua Diogo Munhoz, 17 - Parque Boa Esperança, São Paulo;N/A;N/A;ChIJUZU4r3ppzpQRhPDChQj7Xbc;pet_store;-23.6067703;-46.452231
Pet Shop Sistema Leva E Traz;Travessa Tantos Caminhos, 180 - Jardim da Conquista (Zona Leste), São Paulo;N/A;N/A;ChIJ-Uc9yLZozpQRoaCuAsQk53E;pet_store;-23.6115332;-46.44535330000001
Splash Pets;Travessa Pé de Manacá, 254 - Jardim da Conquista, São Paulo;N/A;N/A;ChIJl5dSRlxpzpQRnInwuu66ugw;pet_store;-23.6123446;-46.4444564
Vovó Pet;Rua Phobus, 313 - Cidade Satélite, Jd Sta Barbara, São Paulo;5;30;ChIJdS-oIZxozpQRJsA1CC6LhLs;pet_store;-23.60649800000001;-46.4635245
QUATRO PATAS;Brazil;N/A;N/A;ChIJ_-GpR7FozpQRDS30iJ52qvc;pet_store;-23.61023969999999;-46.4451815
Pet Shop Mil Patas Encantadas;Travessa Somos Todos Iguais, 650 - Jardim da Conquista, São Paulo;4.2;15;ChIJT9oIOrBozpQRj5XJcP-lXQw;pet_store;-23.6077295;-46.44713180000001
Clinica Veterinária Master;Travessa Somos Todos Iguais, 962 - Jardim da Conquista, São Paulo;4.7;12;ChIJwa8b4mtpzpQR0RtHUpc2HO0;veterinary_care;-23.6070787;-46.44423140000001
Banho e tosa Pet Shop Cãoquista;Travessa Somos Todos Iguais, 802 - Jardim da Conquista, São Paulo;4.9;68;ChIJqTzGxrFozpQRNsjij66up_k;pet_store;-23.60742380000001;-46.4457296
Pet shop Sou Mais Pets;Rua Anecy Rocha, 1265 - Iguatemi, São Paulo;5;3;ChIJDZ3_QVNvzpQRHi9d-td7imE;pet_store;-23.6110201;-46.43391760000001
Estética Pet Amor Cão;Travessa Salassiê, nº 927 - Jardim da Conquista, São Paulo;5;6;ChIJ8cSYk5dpzpQRMAM8eu6vad8;pet_store;-23.6062596;-46.4433357
Stylo Pet;Rua Anecy Rocha, 563 - Jardim das Rosas (Iguatemi), São Paulo;N/A;N/A;ChIJY3sX8UtvzpQRBRcUtR4WY40;pet_store;-23.60789;-46.4352932
Shekinah Casa de Ração;Travessa Somos Todos Iguais, 1032 - Jardim da Conquista, São Paulo;4.8;25;ChIJk58qI7JozpQRUARskodTmUg;pet_store;-23.6048135;-46.4443692
Pet Shop Primo Brasil;Travessa Vereda Tropical, 99 - Jardim da Conquista (Zona Leste), São Paulo;5;3;ChIJjUbpz69pzpQRAVhrkzqawsQ;pet_store;-23.60454859999999;-46.4438713
Casa do Pet;Travessa Manhã de Carnaval - Iguatemi, São Paulo;5;9;ChIJQcM2hzhpzpQRoFTGqozh3PI;pet_store;-23.6051122;-46.44816089999999
Amigos de Coleira;Rua Aurora de Tocantins, 31 - Jardim da Laranjeira (Zona Leste), São Paulo;5;23;ChIJZ2v7jIxvzpQRxrF0mKNJEfw;pet_store;-23.6101743;-46.4296042
pet shop cachorroloko;Rua Antônio de Jaboatão, 11 - Parque Boa Esperança, São Paulo;4.6;11;ChIJJy1kClVpzpQRbdCChW1VBms;pet_store;-23.6038388;-46.4517376
AMIGO BICHO PET SHOP;Rua Francisco de Melo Palheta, 1201 - Parque Boa Esperança, São Paulo;N/A;N/A;ChIJgQJxg6ZozpQRt-BLwu-Y_Ks;pet_store;-23.60351379999999;-46.4517216
Pet shop Layla estética animal;Rua Francisco Zelada, 363 - Jardim da Laranjeira (Zona Leste), São Paulo;5;2;ChIJ8U5G7yJvzpQROtSTGHYOaw0;pet_store;-23.6040977;-46.4339709
Amigos da Fiona Pet Shop - Banho e Tosa;Rua Maria Garcia Betim, 307 - Jardim da Laranjeira (Zona Leste), São Paulo;5;1;ChIJ65SZ0VlvzpQR43ya1EXIkS8;pet_store;-23.6042786;-46.43309480000001
Pet Shop;Rua Nina Carini - Jardim Bandeirante (Sao Rafael), São Paulo;N/A;N/A;ChIJ6cZa_E1vzpQR19Sgrl8u3so;pet_store;-23.6029731;-46.4347479
Pet Shop Marginal;Avenida Marginal Projetada, 42 - Jardim da Conquista, São Paulo;5;1;ChIJEeYddZFpzpQR1JSXGizI6UU;pet_store;-23.6074099;-46.4423275
Veterinário em domicílio;Rua Zacharias Motta Filho - Jardim Iguatemi, São Paulo;5;25;ChIJO2Yx1z9pzpQRCTEco-1UmLU;veterinary_care;-23.6026207;-46.4411222
Doguitos Pet;Avenida Bento Guelfi, 2652 - Jardim Iguatemi, São Paulo;4.8;4;ChIJ68rKYcBvzpQRvKreO9UHCBA;pet_store;-23.6123694;-46.42484859999999
Comércio de Rações Laranjeiras;Avenida Bento Guelfi, 1135 - Jardim da Laranjeira (Zona Leste), São Paulo;5;5;ChIJ_cOiiFNvzpQRLREi4UWPSsE;pet_store;-23.6040959;-46.4297261
Central Net;Rua Francisco Zelada - Santiago, São Paulo;5;1;ChIJXfSQEulvzpQR3FMzhS3B1TA;pet_store;-23.6033125;-46.4327334
Agrovillas Pesca;WhatsApp: (11) 965811592 Jardim das Laranjeiras, Avenida Bento Guelfi, 988 - Jardim da Laranjeira (Zona Leste), São Paulo;4.7;452;ChIJGVmDmU9vzpQRxqrsB1CScW0;pet_store;-23.60295199999999;-46.4307477
Espaço veterinário Aide;Avenida Bento Guelfi, 1881 - Jardim da Laranjeira (Zona Leste), São Paulo;N/A;N/A;ChIJowcUvzhvzpQRcike_RGT5-g;veterinary_care;-23.6100888;-46.4258247
Vets Of All - CLÍNICA VETERINÁRIA RECANTO;Rua Recanto do Sol, 75g - Recanto Verde do Sol, São Paulo;4.9;85;ChIJ7T8-EllvzpQRBt3hLgNJ0KU;veterinary_care;-23.6136955;-46.42049839999999
Petsoares;Rua Luís Veronezi - Cidade Tiradentes, São Paulo;4.8;34;ChIJOf4O36BvzpQRC9jqhY-Pj40;pet_store;-23.6032136;-46.39857819999999
Lobinho Rações;Avenida Leandro, 86 - Cidade Tiradentes, São Paulo;5;1;ChIJJakOSaZlzpQRyyAclpAJLwo;pet_store;-23.60155739999999;-46.4009569
Clínica Veterinária;Rua Elvira Boni, 73 - Cidade Tiradentes, São Paulo;N/A;N/A;ChIJzXJ5vKhvzpQRVJMEzEXtg2U;veterinary_care;-23.6090801;-46.39701780000001
Rações Bruna Andrade;Rua José Bernardino Martins, 198 - Jardim Nova America, Suzano;4.9;7;ChIJx2CJWZ1xzpQRg06HmhQ_Gkc;pet_store;-23.6034692;-46.3067193
Banho e Tosa Nova America;Rua Jacob dos Santos Gama, 05 - Jardim Nova America, Suzano;5;14;ChIJXwbUEChxzpQR7Bpb-lCOucA;pet_store;-23.6030096;-46.3053608
Algodão Doce;Rua das Giestas, 768 - Vila Bela, São Paulo;4.7;871;ChIJ6ZwKmF1czpQR0xuZbTxzhNo;pet_store;-23.5964943;-46.5728218
Boutique Animal Farm Pet Shop;Rua Rio do Peixe, 109 - Vila Zelina, São Paulo;4.9;117;ChIJv7I3x7YYTh4RQW7I_3jfwlc;pet_store;-23.5907838;-46.57450949999999
Acquaterapia Peixes Ornamentais;Sam's Club - Avenida Conde Francisco Matarazzo, 838 - 10 - Fundação, São Caetano do Sul;4.7;311;ChIJX7ZqPvRczpQRoOdePYi6ugA;pet_store;-23.6053514;-46.5695026
Mimadus Petshop;Rua Savigni, 279 - Vila Bela, São Paulo;4.7;6;ChIJ6bihilhczpQR3Clqb_Gfi3Q;pet_store;-23.5998618;-46.5668124
Mundi Pet Shop e Estética Animal;Rua Vinte e Oito de Julho, 199 - Fundação, São Caetano do Sul;4.9;45;ChIJ4VvDj8xdzpQR4qQkzMDW92k;pet_store;-23.605192;-46.574578
Família Pet Boutique;Rua Doutor Vicente Giacaglini, 375 - Vila Bela, São Paulo;4.7;13;ChIJk_Sh2qRdzpQR5cvlhSocjBk;pet_store;-23.5988215;-46.5679433
Loja Atos Aquarismo;Rua Baía Grande, 324 - Vila Bela, São Paulo;5;20;ChIJ9eDCPyldzpQRD68xGndzI_Q;pet_store;-23.5988042;-46.57092369999999
Lollipop Pet - Centro de Estética Animal;Rua das Giestas, 1454 - Vila Bela, São Paulo;5;60;ChIJdWoMU6ZdzpQRFCl5idRKKp8;pet_store;-23.5975276;-46.56661820000001
Danbara Pet Shop;Rua Ferri, 82 - Vila Bela, São Paulo;5;8;ChIJf5Zg0TFdzpQRq1lnlBt0DGQ;pet_store;-23.5967897;-46.5649367
Phoenix Aquarismo;Villa Bella - Rua das Giestas, 1204 - A, São Paulo;4.8;71;ChIJT4cx-1tczpQRty8tfHzJc_I;pet_store;-23.5964348;-46.5686551
Du Carmo Banho & Tosa;Rua Maria do Carmo, 606 - Vila Alpina, São Paulo;4.3;6;ChIJD6G7rvhczpQRsG8X0j0zNLI;pet_store;-23.5989645;-46.5600075
BANHO E TOSA GUI;Rua Barão de Tramandaí, 146 - Vila Alpina, São Paulo;N/A;N/A;ChIJdUnRAlZczpQRTYV2M7HWvMM;pet_store;-23.5985101;-46.5602445
Marin Pet Shop;Rua Costa Barros, 401 - Vila Alpina, São Paulo;4.7;47;ChIJnarN4lhczpQRq_hz4Vjr3V0;pet_store;-23.5976556;-46.5613527
Dog Trip Brasil;Rua das Tuberosas, 149 - Vila Lucia, São Paulo;N/A;N/A;ChIJv6IlRqVl12YR_mcRVsl2c3A;pet_store;-23.5944982;-46.5670872
Pet Shop Três Pedras;Rua Três Pedras, 65 - Vila Alpina, São Paulo;4.8;303;ChIJYYLc8VVczpQRECSgeRnT3ME;pet_store;-23.597606;-46.5587182
Figueiras Pet shop;Rua Caruso, 65 - Vila Alpina, São Paulo;5;6;ChIJdbdpCg1dzpQRDbinWt-cfNY;pet_store;-23.60100980000001;-46.556097
Pet Shop Estrela Dog;Rua Costa Barros, 681 - Vila Alpina, São Paulo;4.7;40;ChIJL94Q4u5dzpQROmTHtbzzu38;pet_store;-23.5969871;-46.5592254
Banho da Tia Rose;Rua Pitinga, 620 - Vila Lucia, São Paulo;4.5;39;ChIJUWXZh2dczpQREOXQ7heqhYE;pet_store;-23.595825;-46.5743009
Pet Shop Família Au Au;Rua Três Pedras, 957 - Vila Alpina, São Paulo;4.9;13;ChIJo0T4ewJdzpQR7qpvhvbpSO4;pet_store;-23.6034933;-46.5544439
Ipetirama;Rua Ibitirama, 2012 - Jardim Ibitirama, São Paulo;4.8;127;ChIJKYrnWmZczpQRw0gZ74na1LQ;pet_store;-23.5969306;-46.5772525
Dog Show;Rua Ibitirama, 1978 - Vila Prudente, São Paulo;N/A;N/A;ChIJ6UKRs2hczpQRezGz-ysiijk;pet_store;-23.5966789;-46.5775063
Kubanacão Pet Shop;Rua Iguara, 662 - Vila Alpina, São Paulo;4.8;5;ChIJ55ra9f9czpQRuRU2A5K80C0;pet_store;-23.5972277;-46.5558415
Dra. Zê e os Bichos Pet Shop;Rua Rio do Peixe, 416 - Vila Lucia, São Paulo;4.9;185;ChIJt1gaxkJczpQRQIB-kWkcTHA;veterinary_care;-23.5928161;-46.5725993
Animalândia Pet Shop e Clínica Veterinária;Rua José Macedo, 815 - Vila Alpina, São Paulo;4.8;172;ChIJFWVuqf1dzpQRMLHGfPD23zs;veterinary_care;-23.5962839;-46.5553141
PET SHOP ALPRI DI SIENNA;Avenida Francisco Falconi, 690 - Jardim Avelino, São Paulo;4.4;136;ChIJ0ds3ZkRczpQR3EbI3EWtHIg;pet_store;-23.58903789999999;-46.5682982
Santa Bicharada;Avenida Brumado de Minas, 550 - Jardim Independência (São Paulo), São Paulo;N/A;N/A;ChIJT2YN3mVdzpQRPN4obDXi5TY;pet_store;-23.5945884;-46.5570009
Vacinas, Consultas, Exames - Clínica Veterinária Rebelo;Rua Francisco Rebelo, 435 - Vila California, São Paulo;5;1;ChIJQdW0MEVdzpQRPHaKNq4ZibE;veterinary_care;-23.6039095;-46.5604551
Rebelo Pet Shop;Rua Francisco Rebelo, 431 - Vila California, São Paulo;4.5;443;ChIJX76F5vtczpQRxM3RUiSwWlk;veterinary_care;-23.6039017;-46.56043029999999
D V M Representações;Rua Inácio, 826 - Vila Prudente, São Paulo;3;1;ChIJF028zWlczpQRqveAGoC9rbc;veterinary_care;-23.5916012;-46.5749399
Centro Veterinário Luengo;Rua Costa Barros, 1695 - Térreo - Sítio Pinheirinho, São Paulo;4.8;156;ChIJYSRqpNJdzpQRjqkVjxWQYWo;veterinary_care;-23.5997674;-46.55136989999999
Booth Vet Care Hospital Veterinário;Rua Pinheiro Guimarães, 755 - Parque da Vila Prudente, São Paulo;4.6;141;ChIJJ5igB2pczpQRqqNNCGAB2BY;veterinary_care;-23.5896907;-46.5707953
Clinica Veterinária;Rua Secundino Domingues, 854 - Jardim Independência (São Paulo), São Paulo;5;1;ChIJabn3Pp9dzpQRNaGteSUfBo4;veterinary_care;-23.59389310000001;-46.5551633
C.M.V. São Francisco de Assis;Rua Secundino Domingues, 856 - Jardim Independência (São Paulo), São Paulo;4.9;29;ChIJ69DNQSZdzpQRFVWKeq_-7fM;veterinary_care;-23.5938898;-46.5551662
Veterinário Vila Zelina;Avenida Zelina, 1040 - Vila Zelina, São Paulo;4.5;26;ChIJv2gltlxdzpQRU5i4_is3hek;veterinary_care;-23.59033800000001;-46.5739448
Pet Popular Vila Alpina;Rua Costa Barros, 1810 - Vila Alpina, São Paulo;4.7;248;ChIJA4Qd43FdzpQRpuBtD1wmhB8;veterinary_care;-23.6004981;-46.5504973
Vet Vet Hospital Alpri Premium;Avenida Francisco Falconi, 690 - Jardim Avelino, São Paulo;4.3;551;ChIJbTNxX0RczpQRGXKQrVs-h8k;veterinary_care;-23.5890348;-46.56820949999999
Casa dos Miados - A Clínica da Confraria;Rua Tobaiaras, 156 - Parque da Vila Prudente, São Paulo;4.9;7;ChIJtZ2RCvVdzpQRG9GM9xsYUrk;veterinary_care;-23.5890322;-46.5722028
Voxvet Medicina Diagnóstica;Avenida Francisco Falconi, 618 - Jardim Avelino, São Paulo;4.9;254;ChIJ--shZOxZzpQRZH-_EMpSzRI;veterinary_care;-23.5883584;-46.56832649999999
Pet Shop Aqualandia;Avenida do Oratório, 3058 - Parque São Lucas, São Paulo;4.5;503;ChIJrShJJQldzpQRFIr35q6NBAc;pet_store;-23.5965548;-46.5421526
Pet Shop Kão Karinho;Rua Coronel José da Silva Neto, 14 - Vila Macedopolis, São Paulo;4.9;57;ChIJvT0V4KtdzpQRZT9yFy4ZXcI;veterinary_care;-23.5914969;-46.5502334
Avicultura Templários;Avenida do Oratório, 3327 - Jardim Guairaca, São Paulo;4.5;30;ChIJM4DMaghdzpQRmH-YllUbos4;pet_store;-23.597936;-46.54004190000001
Estação Bicho;Avenida do Oratório, 1685 - Parque São Lucas, São Paulo;4.8;135;ChIJ5YRo9axdzpQRJVyF3Zvecqk;veterinary_care;-23.5899297;-46.55236319999999
Mundo Acessórios Pet;Rua Costa Barros, 2363 - Sítio Pinheirinho, São Paulo;3.5;6;ChIJoWQdlw9dzpQRey5Rtfzo3Es;pet_store;-23.6009644;-46.5441424
Madefé Pet Shop;Rua São Lourenço, 305 - Vila Alpina, São Paulo;5;5;ChIJ1alxW4ZdzpQR7h0cUmd24qg;pet_store;-23.6004268;-46.5521529
Clínica e Pet Shop Bichitu's;Rua Costa Barros, 1912 - Sítio Pinheirinho, São Paulo;4.8;36;ChIJjREKIOFdzpQR766M0hECWrg;pet_store;-23.6009405;-46.549596
Pet Shop Luengo;Rua Costa Barros, 1695 - Térreo - Sítio Pinheirinho, São Paulo;4.6;328;ChIJ5ykg-wNdzpQReFF7_q1VLrY;pet_store;-23.5998036;-46.5513746
AUpina Pet - Centro de Estética Animal;Rua Costa Barros, 2100 - Loja 1 - Sítio Pinheirinho, São Paulo;4.9;29;ChIJSW07GqVdzpQRGxkMg6p9mGE;pet_store;-23.6018185;-46.5477596
Mingau Pet;Rua José Macedo, 649 - Vila Macedopolis, São Paulo;4.2;10;ChIJ_yjGfNNdzpQRyRtDwTn7cWM;pet_store;-23.5949619;-46.5547065
Estética Canina Banho Feliz;Rua Doutor Pires Fleury - Vila Macedopolis, São Paulo;5;1;ChIJ-VSLXqpdzpQRwGHGNs4XTQ0;pet_store;-23.5945063;-46.552161
Pata Fina Pet - Cama pet;Rua Renato de Salles Abreu - Parque São Lucas, São Paulo;N/A;N/A;ChIJyVLDdOhdzpQRd3omz0kTklY;pet_store;-23.5985114;-46.543753
Rocky Pet;Rua Alvarães, 134 - Cidade Continental, São Paulo;5;8;ChIJ76v5k2VdzpQR7RY7PZ9MUqA;pet_store;-23.6001574;-46.5425724
Pippo Bom;Rua Felipe Lucas, 67 - Parque São Lucas, São Paulo;5;1;ChIJkeDkyuldzpQRrJi3h0niS68;pet_store;-23.5953728;-46.54683109999999
Zoop Pet Shop;Rua Padre Pedro Rota, 291 - Vila Macedopolis, São Paulo;5;24;ChIJGwrAcaRdzpQR4anQLgig1D4;pet_store;-23.5931663;-46.552305
Amor aos Pets;Rua Professor Eurico Vilela, 64 - Cidade Continental, São Paulo;5;22;ChIJDUxw6QddzpQRRWR95sOBJTU;pet_store;-23.5947394;-46.5460085
Pet Shop Bixolândia;Rua Orlando Calisto, 367 - Jardim Independência (São Paulo), São Paulo;5;9;ChIJ5f-atwVdzpQRq8XPC5beCp8;pet_store;-23.5921485;-46.5542134
Pets Onaga - Unidade Parque São Lucas;Avenida do Oratório, 2944 - Parque São Lucas, São Paulo;4.9;154;ChIJY3ZxKNBdzpQRR7ZKVBAxI8k;pet_store;-23.5959064;-46.5430943
Centro Médico Veterinário Toca da Alice;Rua Padre Bruno Ricco, 104 - Parque São Lucas, São Paulo;4.4;106;ChIJP7BjQEtdzpQRnYQLUXKrbcA;veterinary_care;-23.5927409;-46.54823059999999
Shop Wow Variedades;Rua Manhuaçu, 56 - Jardim Independência (São Paulo), São Paulo;5;3;ChIJoX3H91RdzpQRlQL8TrQgIxs;pet_store;-23.59268849999999;-46.5595451
PAULA PET SHOP;Rua Mataraca - São Lucas, São Paulo;N/A;N/A;ChIJ_W3INQldzpQR_aeoLk2xf_0;pet_store;-23.5967479;-46.5416548
Pet Shop Banho e Tosa Nany;Rua Lisa Ansorge, 25 - Jardim Guairaca, São Paulo;4.8;13;ChIJQSjUig1dzpQR7F0tSc3RXOY;pet_store;-23.6006813;-46.5391039
Outlet do Gato;Rua Marcello Müller, 1022 - Jardim Independência (São Paulo), São Paulo;N/A;N/A;ChIJcxvVx1NczpQRCD4AQs5Weo4;pet_store;-23.5915452;-46.55854220000001
Garden Farmácia de Manipulação;Avenida do Oratório, 1981 - Parque São Lucas, São Paulo;3.5;16;ChIJ37djX6ldzpQRMm6G6fo9tmw;veterinary_care;-23.5913351;-46.5499571
Clínica Veterinária Bele Bichos;Rua Leonardo Vilas Boas, 149 - Parque São Lucas, São Paulo;4.7;130;ChIJbZPfhgddzpQReLOBHxxrd4M;veterinary_care;-23.5941888;-46.54718870000001
Clínica Veterinária Aqualandia;Rua Maestro Furio Franceschini, 40 - Cidade Continental, São Paulo;4.8;61;ChIJ1_48SitdzpQRDXXujQ3HeO0;veterinary_care;-23.5965966;-46.5426495
Veterinaria Colatonio - Atendimento Domiciliar;Avenida do Oratório, 2635 - Parque São Lucas, São Paulo;5;2;ChIJlasG8KhdzpQRRh-mlyKINWg;veterinary_care;-23.593378;-46.5444693
Pet Shop NSA;Avenida do Oratório, 2591 - Parque São Lucas, São Paulo;4.8;37;ChIJq99m-addzpQRahN08v33aOY;veterinary_care;-23.5930332;-46.5447415
ANIMAL VETS;Avenida do Oratório, 3810 - Jardim Guairaca, São Paulo;4.8;191;ChIJIQ2K4f9dzpQRhUGToERcEUs;veterinary_care;-23.60093699999999;-46.5370248
Pets Melo;Rua Francisco Fett, 234 - São Lucas, São Paulo;5;3;ChIJS_AzqIVdzpQRNHW0x34f0Ms;veterinary_care;-23.5900026;-46.5447565
Petz Anhaia Mello;Avenida Professor Luiz Ignácio Anhaia Mello, 5657 - Vila Graciosa, São Paulo;4.5;3777;ChIJr5DMB6ddzpQRMQM8xLzi9g4;veterinary_care;-23.5910463;-46.5424969
Animalândia Pet Shop, Clínica Veterinária e Banho e Tosa;Avenida Sapopemba, 7374 - Sapopemba, São Paulo;4.6;1024;ChIJh6Ga9nBdzpQRmocLC-OIk-c;veterinary_care;-23.5942333;-46.5274492
Alpha Care;Rua Antônio Florêncio dos Santos, 112 - Jardim Panorama (Zona Leste), São Paulo;4.5;2;ChIJ15bOrJZdzpQRcl8_eVGpTLE;pet_store;-23.6027677;-46.5363287
Dog's Day - Vila Guairaca;Avenida do Oratório, 3830 - Jardim Guairaca, São Paulo;4.6;984;ChIJC2sp3-9dzpQRRIxi-y6O-S4;pet_store;-23.60108;-46.5368582
Ponto das Rações;Avenida do Oratório, 4187 - Jardim Guairaca, São Paulo;4.5;159;ChIJdf5q2GxdzpQR1pHH3cUBUDQ;pet_store;-23.6017823;-46.53488249999999
Pet Shop Golfinhos;Rua João Manoel de Matos, 108 - Parque Residencial Oratorio, São Paulo;4.8;70;ChIJsypiCOJdzpQRyEoMCIipwog;pet_store;-23.5995127;-46.53662019999999
Pet shop Bicho Feliz;Rua Doutor Camilo Haddad, 185 - Vila dos Minerios, São Paulo;4.5;90;ChIJv17oiwtdzpQR68Mtmbvnya8;pet_store;-23.5959146;-46.5387169
Santa Rosa Pet Shop;Rua Nova Timboteua, 108 - Vila Nova Pauliceia, São Paulo;3.7;20;ChIJ5ZyMm25dzpQRr_OgkNnqjK4;pet_store;-23.6009966;-46.5303631
Centro Estético Au Miau;Rua João Bernardes, 349/351 - Jardim Ana Rosa, São Paulo;N/A;N/A;ChIJ2-XXOQBdzpQRjjq-HkYRvs4;pet_store;-23.5970607;-46.53389039999999
PetShop Cãozinho Cheiroso;Avenida Vila Ema, 5229 - Vila Ema, São Paulo;4.8;86;ChIJAf7oWHJdzpQR8vwdz2pLjsk;pet_store;-23.5971368;-46.53297169999999
Mimos Pet Industrial;Rua Alexandrina Pereira Novaes, 237a - Vila Nova Pauliceia, São Paulo;4.5;97;ChIJQ4qVK2ldzpQRmGSesVsJg7U;pet_store;-23.602127;-46.5285032
Luh Pink Pets;Rua Heráclito Odilon, 184 - Jardim Ana Rosa, São Paulo;5;1;ChIJq7OT9wldzpQRIw567S0Y1aU;pet_store;-23.5951887;-46.5344922
Waldog Petshop;Avenida do Oratório, 4909 - Jardim Guairaca, São Paulo;N/A;N/A;ChIJWYdv811dzpQRdIEGFe9p4Tg;pet_store;-23.6029265;-46.5273757
Pet shop lua de cristal;Avenida do Oratório, 4909 - Jardim Guairaca, São Paulo;N/A;N/A;ChIJqbtW9ehdzpQRHa8z1oJ0xzQ;pet_store;-23.6029206;-46.5273468
Bons Amigos Pet Shop;Avenida Vila Ema, 5533 - Vila Ema, São Paulo;3.7;6;ChIJsVIm8qFdzpQR1kHPsFwbxYM;pet_store;-23.5971084;-46.53029230000001
Pet Shop Vira Lata;Avenida do Oratório, 5103 - Jardim Guairaca, São Paulo;4.8;80;ChIJ99pL1mddzpQRwmkmD9slKnE;pet_store;-23.603762;-46.5257423
IZ Solucoes Digitais LTDA;Rua Roberto Ferreira Chagas, 28 - LETRA A - Vila Paulo Silas, São Paulo;N/A;N/A;ChIJo5S8sD1dzpQRJFGVNOPBP5s;pet_store;-23.59267950000001;-46.54264
Canarinho de Ouro;Rua Uhland, 1128 - Vila Ema, São Paulo;3.3;3;ChIJ3TPalnRdzpQR8u3hjUygTCs;pet_store;-23.5935658;-46.53405219999999
Pet Righetti;Rua José Antônio Fontes, 554 - Vila Tolstoi, São Paulo;5;2;ChIJL_oawDFdzpQRZXg9cGJd0KU;pet_store;-23.601172;-46.5258294
Distillery Co.;Rua José Antônio Fontes, 537 - Vila Tolstoi, São Paulo;N/A;N/A;ChIJBxkkAWZdzpQRTsjyddWsDAM;pet_store;-23.6010979;-46.5256415
De Bicho pra Pet;Avenida Vila Ema, 5747a - Vila Ema, São Paulo;5;56;ChIJ74c09o9dzpQRhWf5RPOPVn0;veterinary_care;-23.5963291;-46.5283122
Pet Shop Amor em Patas;Avenida Vila Ema, 5744 - Vila Virginia, São Paulo;4.5;24;ChIJd2w82IhdzpQRm56FN24BZL0;pet_store;-23.5966277;-46.5278728
Petland;Rua Francisco Fett, 500 - Vila Paulo Silas, São Paulo;4.7;146;ChIJVazCbqhdzpQRvvr-9DdLVwE;pet_store;-23.5921103;-46.54597249999999
Dra.Daniela R.Limberg;Avenida Vila Ema, 4821 - Vila Ema, São Paulo;N/A;N/A;ChIJ_cT4YAtdzpQRzt6nReJiTZw;veterinary_care;-23.595137;-46.5368511
F2cursosvet;Avenida Vila Ema, 5547 - Vila Ema, São Paulo;N/A;N/A;ChIJMQLG5GFdzpQRcF_3riu7IbA;veterinary_care;-23.59696480000001;-46.5301216
Clínica Veterinária Popular Tatavet;Avenida Vila Ema, 5547 - Vila Ema, São Paulo;4.5;31;ChIJ-wWXxYBnzpQRjuUuaB87_Jw;veterinary_care;-23.59696480000001;-46.5301216
Cantinho do Pet;Avenida Vila Ema, 5875 - Vila Ema, São Paulo;4.7;74;ChIJ2-qSBnBdzpQRWRS1SBQ8dzc;veterinary_care;-23.5962451;-46.52722420000001
Centro Veterinário Seres;Avenida Professor Luiz Ignácio Anhaia Mello, 5657 - Vila Graciosa, São Paulo;4.5;6;ChIJ8XXhruhdzpQRp4_r2lCs4Ts;veterinary_care;-23.5906394;-46.5422918
